file,threshold_m,kept_points,total_points,kept_pct,true_distance_mi,adjusted_distance_mi,distance_error_mi,distance_abs_error_mi,distance_abs_pct_error,distance_pct_error,true_gain_ft,adjusted_gain_ft,gain_error_ft,gain_abs_error_ft,gain_abs_pct_error,gain_pct_error
disappointment.gpx,8,2573,16227,15.856288901214027,13.0,15.05562224808812,2.0556222480881203,2.0556222480881203,15.81247883144708,15.81247883144708,5000.0,5323.819068000006,323.81906800000615,323.81906800000615,6.476381360000123,6.476381360000123
disappointment.gpx,9,2311,16227,14.241695938867318,13.0,15.007832438252224,2.0078324382522243,2.0078324382522243,15.444864909632495,15.444864909632495,5000.0,5329.068412000005,329.0684120000051,329.0684120000051,6.581368240000102,6.581368240000102
disappointment.gpx,10,2081,16227,12.82430517039502,13.0,14.91623876513455,1.9162387651345494,1.9162387651345494,14.740298193342689,14.740298193342689,5000.0,5333.333504000002,333.333504000002,333.333504000002,6.666670080000039,6.666670080000039
disappointment.gpx,11,1914,16227,11.79515622111296,13.0,14.915924070766966,1.915924070766966,1.915924070766966,14.737877467438201,14.737877467438201,5000.0,5326.115656000004,326.1156560000036,326.1156560000036,6.522313120000072,6.522313120000072
disappointment.gpx,12,1754,16227,10.809145251740926,13.0,14.77067052122336,1.7706705212233604,1.7706705212233604,13.620542470948926,13.620542470948926,5000.0,5326.771824000004,326.771824000004,326.771824000004,6.53543648000008,6.53543648000008
disappointment.gpx,13,1630,16227,10.0449867504776,13.0,14.7611742380711,1.7611742380710993,1.7611742380710993,13.547494139008457,13.547494139008457,5000.0,5324.803320000004,324.8033200000036,324.8033200000036,6.496066400000072,6.496066400000072
disappointment.gpx,14,1520,16227,9.367104209034325,13.0,14.734701632979831,1.7347016329798315,1.7347016329798315,13.343858715229473,13.343858715229473,5000.0,5312.008043999997,312.0080439999974,312.0080439999974,6.240160879999949,6.240160879999949
disappointment.gpx,15,1419,16227,8.74468478461823,13.0,14.666180441979085,1.666180441979085,1.666180441979085,12.816772630608348,12.816772630608348,5000.0,5324.475235999998,324.4752359999984,324.4752359999984,6.489504719999968,6.489504719999968
disappointment.gpx,16,1330,16227,8.196216182905035,13.0,14.576287651348535,1.5762876513485349,1.5762876513485349,12.125289625757961,12.125289625757961,5000.0,5316.929304000003,316.92930400000296,316.92930400000296,6.338586080000059,6.338586080000059
disappointment.gpx,17,1251,16227,7.709373266777593,13.0,14.516242652135857,1.5162426521358565,1.5162426521358565,11.663405016429666,11.663405016429666,5000.0,5320.538228,320.53822800000034,320.53822800000034,6.410764560000007,6.410764560000007
disappointment.gpx,18,1184,16227,7.296481173353053,13.0,14.518687683989155,1.518687683989155,1.518687683989155,11.68221295376273,11.68221295376273,5000.0,5320.538228000005,320.5382280000049,320.5382280000049,6.410764560000098,6.410764560000098
disappointment.gpx,19,1128,16227,6.951377334072842,13.0,14.524190974052235,1.5241909740522352,1.5241909740522352,11.724545954247963,11.724545954247963,5000.0,5304.790195999998,304.7901959999981,304.7901959999981,6.095803919999962,6.095803919999962
disappointment.gpx,20,1072,16227,6.606273494792629,13.0,14.461045420332878,1.4610454203328782,1.4610454203328782,11.238810925637525,11.238810925637525,5000.0,5315.288884000004,315.28888400000415,315.28888400000415,6.305777680000083,6.305777680000083
